tweet_id,text,label,candidate
1303039817568202754,"@USER @USER candace thinks she's gaining momentum by using cardi to keep herself relevant. all she's really doing in increasing cardi's followers. i wasn't following before, but i am now. keep up the good work @USER, we gotchu. ❤❤❤ #voteblue",NONE,Trump
1299372118828879874,"@USER @USER @USER @USER @USER #abcnews
@USER - the #media vis-a-vis correspondents, anchors, reporters, etc., must call out politicians &amp; surrogates immediately when they fillerbuster lie omit &amp; stretch the truth! #2020election #voteblue HTTP",NONE,Trump
1239358008079065091,"‘unlike joe’ is a good filler for bernie
kinda like obama’s long pauses
#demdebate",NONE,
1301135269010137088,"a second pandemic-related contract facilitated by senior trump adviser peter navarro has been canceled and is under investigation
the tactics of peter navarro, a white house trade adviser, are under growing scrutiny. crooks and con men #voteblue",AGAINST,
1292624421883187210,"sorry gates, fauci &amp; dems, this shit works.  we know u want more deaths to depopulate &amp; to make trump look bad, but as more people take it &amp; wake up your plan is being exposed🤬 #trump2020 #qanons 

HTTP",AGAINST,Trump
1286437458218016774,"when your country’s medical system is so amazing that you will lock someone up in a callous dingy ward for contemplating suicide then let them out in time to give them a bankrupting amount of debt while they’re still vulnerable.
#maga
#healthcareforall HTTP",NONE,Trump
1293922482613678080,"@USER @USER do you think they’ll try to bring obama back? i know, it’s unconstitutional-but that hasn’t stopped them!  #trump2020 release the light!!!",NONE,Trump
1296150498668666881,"california state senator @USER chairs a panel at #dnc2020 labor council caucus, of women who came out of the labor movement to win elected office - from minnesota, state auditor @USER accuses trump of making the truth a partisan issue.",AGAINST,
1300042901330759682,watching #gma is like a #dnc commercial. so shameful. #fakenews,NONE,Trump
1295902783107928064,"witnessing the proud, diverse and optimistic individuals across the us nominating joe biden in the roll call vote is so inspiring! #biden2020 #bidenharris2020",AGAINST,
1311109223837839360,@USER can u even imagine some one like this trying to tell u anything? she does not even know the tax laws! amazon made billions last year and did not pay the first penny! these are tax laws the idiot biden put in place the last 47 years!,FAVOR,
1291167856021954561,@USER why don't you declare your broken unemployment system a public health crisis??? 5 dam months i've been waiting for my money! i bet you or any members of your staff &amp; family has not missed a single paycheck during this pandemic!!! #removewhitmer #whitmersucks #teamtrump #wwg1wga,AGAINST,Trump
1295897992067723264,"🔹dnc: night 2🔹
leadership matters

🔴 live now: nominating speeches

#demconvention #bidenharris
HTTP",NONE,Trump
1230332123242008580,the name of the game tonight is #bloombergbeatdown #demdebate,NONE,Trump
1298365565237633025,@USER #maga #kag #trump2020 #trump2020landslide y’all need this the most,FAVOR,
1299164168222695426,@USER biden alone can fix it! #gop #trumpsamerica,AGAINST,
1223700229284945920,"@USER @USER hey @USER senators, how many of you that violated their oaths think that you will get re-elected? #votethemout2020 #votebluetosaveamerica",AGAINST,
1305185080042692611,"@USER thank you president trump! last night was amazing! you know what, nancy is livid, she just might have a stroke 🥱😉#nevadafortrump #trump2020",AGAINST,Trump
1311102878543683590,@USER @USER @USER deflect much? the dude claim he f-ing knows biden doesn’t have it and scolds others. HTTP,NONE,Trump
1273677788386648065,"@USER 

reminder of what your cult leader did
kids/babies in cages
guess your head is up his ass so far you can't see

#votetedout
#votebluetoendthisnightmare 
#votebluetosaveamerica HTTP",AGAINST,
1237140205955510272,"@USER @USER @USER hmmm so why not even one conviction? are you incompetent, lazy or both or just blowing smoke? meanwhile, you’re taking my property without compensation: america’s hostages: #fanniegate: the long gse wail continues... HTTP",NONE,
1217263879534923777,#demdebate starting hopefully there’s no mention of the #warren2020 drama,NONE,
1297854035635175424,"@USER #gopconvention

HTTP

""resolved, that the [gop] has and will continue to enthusiastically support the
president’s america-first agenda;
resovlved, that the 2020 rnc will adjourn without adopting a new platform..."" 
enthusiastic support, even for his typos.",NONE,
1311089935747870720,"@USER trump/republican will not be messing with the mail. he stated this would happen, and sure enough it is. harris/biden/pelosi/ schumer are the cause of this mess. no surprise!",AGAINST,Trump
1295697488746369029,day 1 of the #demconvention is one the books.  what can we expect today...more lies.  #kag2020,NONE,Trump
1301334175933489156,"@USER you're talking about bill de blasio right?

the worst mayor in history of our country and probably the  world! 

#maga2020 
#trump2020",FAVOR,
1303493882907422721,@USER @USER @USER delusional old hag in 8 weeks we choose america and freedom over socialism! #trump2020,AGAINST,Trump
1311069989303181313,"oh bless her heart.  she asking biden for a pardon.
#trump2020 #vote2020 #trumptaxes HTTP",FAVOR,
1226994432966135808,"#democrats want the #boston bomber, radical serial rapists, etc to vote from prison...  

good luck, #democratstheenemywithin

#trump
#trump2020
#kag
#kag2020
#maga
#maga2020
#kag2020landslidevictory 
#democratsarecorrupt 
#democraticdebate 
#thefive 
@USER",FAVOR,
1293003054350991367,"report: biden set to announce v.p. pick this week.

action: tell @USER america needs that pick to be @USER.  

#warrenforvp #biden2020 

HTTP",FAVOR,Trump
1304429931410141184,"@USER quite ironic potus to honor ny’s first responders who lost their lives on 9/11. you don’t like servicemen who die in battle, the people you call suckers and losers. what was in it for them to try to save other people’s lives? this is just another photo op. #september11  #voteblue",AGAINST,
1292161623491215360,@USER you are a sad apologist clay! this whole ass interview is indefensible. and whatabout-isms about trump will not change that because its to be expected from him. just say you want our people to #votebluenomatterwho with zero tangibles being offered up.,NONE,Trump
1299217696039383041,@USER @USER these are the most immature idiot protestors i’ve ever witnessed. they are unbelievably annoying. i hope they keep it up because every time i see this i know they are creating more votes for trump. #maga #trump2020,AGAINST,Trump
1297905509115166720,"the #republican convention will feature racists, anti- #lgbtq activists, and con men. and that doesn't even count the triple threat president @USER #rnc2020 HTTP",NONE,Trump
1303473007004876801,"""these screaming, burning maniacs are #joebiden's supporters. if he wins, they will be in charge of your government."" -@USER 

#democratsareadisgrace #trump2020tosaveourcountry #winstonsalem #northcarolina @USER",FAVOR,
1295921036391718913,i don’t get it. how is this even a contest? #democraticconvention #demconvention #americaisstrongerwithbiden @USER,FAVOR,Trump
1311133207035772928,"i made sure i rewound and recorded that statement trump said while never ever condemning white supremacy.. “proud boys..... stand back and stand by”
thanks donald!!! 

smdh!!!!!
if y’all didn’t know,,,,, now you know
#debate2020 #presidentialdebate 
#teambiden",FAVOR,Trump
1294483353027129344,"important information for us voters. how to vote in the #2020election. #votefordemocracy #getoutthevote #vote #howtovote #registertovote now. #bidenharris2020 

HTTP",FAVOR,Trump
1311190277932146688,"@USER i would expect the same out of antifa. 

comms that show organization of corruption.  

the doj has said as much. 

they are prosecuting many of the members of these groups. 

i don't believe trump supports anyone wanting to commit crimes, as he supports law &amp; order.",FAVOR,
1292231033572777986,"mass shooting exist as raw material to blame 'white racism' &amp; by association all white people...how do i know??? mass shootings are a bl*ck thing  #colinflaherty #maga #americafirst
HTTP",FAVOR,
1294773280239308800,how to safely return your absentee ballot without usps #vote #votebidenharris #voteblue2020 #voterfraud #votersuppression  HTTP,FAVOR,Trump
1302023738771341312,"liberals must think the military is stupid. there has never been a president that loved and respected the military more than trump. 🇺🇸 🇺🇲 
#fightback #wwg1gwa #patriotprayer #freekylerittennhouse #godwins #god #trump2020 #vetsfortrump #veterans #woundedwarriors #patriots",AGAINST,Trump
1298074803056906240,@USER is provoking violence with belligerent rhetoric.  #rnc2020,NONE,Trump
1281417285488574464,@USER i still can’t believe that wearing a mask has become a political issue. it’s about saving lives. #votebluetosaveamerica #wearamask #dems4usa HTTP,AGAINST,
1289011414141677568,y’all remember pinky from the ice cube movie “next friday “? the dems were pinky last night and ag barr was craig.   “who sent you?”... “shut up!! say another word!!”  were they asking questions or did they just love to hear themselves speak?  #trump2020,AGAINST,Trump
1311102809165701120,"@USER is there anything to convince me to not vote libertarian? will biden mention yang, support repeated direct cash payments, or denounce changing the supreme court? will trump commit to upholding the election and being willing to leave peacefully?",NONE,
1298951042521092103,@USER this sums it up🔽 #trump2020 HTTP,NONE,Trump
1291500760623128578,"@USER cory cory cory “boy” you gotta a lot of nerve to talk about corruption!!! like all you democrats aren’t in someone’s hip pocket? you and your old compadres are the most corrupt motherfuckers in the world, you all should be arrested and put under the court house. #draintheswamp",NONE,
1292574112263610369,"@USER dems have mastered money laundering, they do it all over the world and call it aid #trump2020",AGAINST,Trump
1296741776636563456,"@USER mw’s brain’s obviously squirming feverishly. 
she/he is clearly nuts!
all mentioned reasons were a projection of the dems own collective hive-mind psyche. do they have a mental as well as a spiritual disorder? do they like &amp;honour usa, the constitution &amp; citizens?
#trump2020 🇺🇸🇦🇺",AGAINST,Trump
